CAT,SAC,SIC,Time,LAT,LON,H(m),H(ft),RHO,THETA,Mode3/A,FL,TA,TI,BP,RA,TTA,GS,TAR,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign,lat,lon,ALT_CORR,X,Y
CAT048,20,129,06:01:51:234,41.28750533,2.0895574,7.61998299881816,24.9999450218426,0.972656,215.546265,1057.0,0.25,34744D,VLG5RP,1014,,,,,,-114.960938,140.0,0.212,192.0,64,1411,140.58,245.6213,"No alert, no SPI, aircraft airbone",VLG5RP,41.28750533,2.0895574,192.0,17.907307127756606,10.352152479104875
CAT048,20,129,06:01:53:766,41.33655375,2.55685336,1333.20830764901,4374.04314406717,20.6875,83.880615,1000.0,43.75,896169,UAE81W,1014,,,,,,-76.113281,251.0,0.408,-1216.0,-1216,3649,275.44,284.4965,"No alert, no SPI, aircraft airbone",UAE81W,41.33655375,2.55685336,-1216.0,38.95308558865212,13.448867930638094
CAT048,20,129,06:01:55:148,41.22620022,2.0491379,1021.08258681372,3350.00859412192,5.097656,208.207397,5371.0,33.5,400B82,BAW47C,1014,,,,,,-166.992188,143.0,0.232,1664.0,1696,307,158.18,191.3049,"No alert, no SPI, aircraft airbone",BAW47C,41.22620022,2.0491379,1664.0,16.09945907719732,6.664661379205893
CAT048,20,129,06:01:55:281,41.28625157,2.0860642,-0.0001173261553049,-0.0003849283433705,1.128906,219.858398,1057.0,-0.25,34744D,VLG5RP,1014,,,,,,-113.203125,154.0,0.232,-96.0,288,1411,150.92,245.3027,"No alert, no SPI, aircraft airbone",VLG5RP,41.28625157,2.0860642,-96.0,17.75010340881935,10.276184559631774
CAT048,20,129,06:01:57:758,41.33756334,2.55037764,1310.35668855719,4299.07063808598,20.402344,83.62793,1000.0,43.0,896169,UAE81W,1014,,,,,,-76.113281,250.0,0.408,-1216.0,-1152,3649,274.78,284.1229,"No alert, no SPI, aircraft airbone",UAE81W,41.33756334,2.55037764,-1216.0,38.660654181922006,13.506573126938497
CAT048,20,129,06:01:59:133,41.22341218,2.04842944,1059.18298087176,3475.0098909633,5.261719,207.652588,5371.0,34.75,400B82,BAW47C,1014,,,,,,-167.519531,144.0,0.232,1792.0,1856,307,157.08,191.3763,"No alert, no SPI, aircraft airbone",BAW47C,41.22341218,2.04842944,1792.0,16.068161699115272,6.497189648202848
CAT048,20,129,06:01:59:313,41.28504165,2.08253464,22.8597478000447,74.9991749722987,1.289062,223.242188,1057.0,0.75,34744D,VLG5RP,1014,,,,,,-112.675781,159.0,0.24,2048.0,1984,1411,160.38,245.6708,"No alert, no SPI, aircraft airbone",VLG5RP,41.28504165,2.08253464,2048.0,17.591241924187987,10.202846926823485
CAT048,20,129,06:02:01:750,41.33865077,2.54379407,1287.50509506464,4224.09821609187,20.113281,83.353271,1000.0,42.25,896169,UAE81W,1014,0.176,"-75,586",274.0,NV,274.0,-76.289062,250.0,0.408,-1120.0,-1088,3649,274.56,283.8867,"No alert, no SPI, aircraft airbone",UAE81W,41.33865077,2.54379407,-1120.0,38.36332577517143,13.568924479165128
CAT048,20,129,06:02:03:125,41.22051136,2.04763311,1089.66339986026,3575.01126879754,5.433594,207.13623,5371.0,35.75,400B82,BAW47C,1014,0.0,"-168,398",158.0,"-0,031",156.0,-167.871094,143.0,0.232,1856.0,1792,307,157.3,191.7334,"No alert, no SPI, aircraft airbone",BAW47C,41.22051136,2.04763311,1856.0,16.032922180249976,6.3229328308395125
CAT048,20,129,06:02:03:336,41.28382111,2.07865441,68.5795583399013,224.998558183882,1.464844,226.2854,1057.0,2.25,34744D,VLG5RP,1014,0.0,"-115,137",160.0,"-0,906",160.0,-112.324219,157.0,0.24,2336.0,2624,1411,161.04,245.0226,"No alert, no SPI, aircraft airbone",VLG5RP,41.28382111,2.07865441,2336.0,17.4165611640081,10.128808078402246
CAT048,20,129,06:02:05:750,41.33993402,2.53743045,1264.65312859695,4149.12457042603,19.835938,83.040161,1000.0,41.5,896169,UAE81W,1014,,,,,,-76.289062,250.0,0.404,-1056.0,-992,3649,274.34,283.9362,"No alert, no SPI, aircraft airbone",UAE81W,41.33993402,2.53743045,-1056.0,38.07580468119426,13.643147837090323
CAT048,20,129,06:02:07:117,41.21768413,2.04685635,1120.14382568095,3675.01266904708,5.601562,206.663818,5371.0,36.75,400B82,BAW47C,1013,,,,,,-168.574219,145.0,0.232,1408.0,1184,307,159.28,191.5906,"No alert, no SPI, aircraft airbone",BAW47C,41.21768413,2.04685635,1408.0,15.998545028814492,6.153096884145088
CAT048,20,129,06:02:07:352,41.28256142,2.07527672,121.919369891286,399.997945514126,1.628906,228.081665,1057.0,4.0,34744D,VLG5RP,1014,,,,,,-113.378906,153.0,0.232,2496.0,2592,1411,157.96,244.8907,"No alert, no SPI, aircraft airbone",VLG5RP,41.28256142,2.07527672,2496.0,17.26455057998797,10.052526884054583
CAT048,20,129,06:02:09:734,41.34127377,2.53086946,1241.80129647255,4074.151365519,19.550781,82.705078,1000.0,40.75,896169,UAE81W,1014,,,,,,-76.289062,249.0,0.404,-832.0,-736,3649,274.56,284.0845,"No alert, no SPI, aircraft airbone",UAE81W,41.34127377,2.53086946,-832.0,37.779368071311154,13.720697594105978
CAT048,20,129,06:02:11:109,41.21472594,2.04603528,1143.0042884592,3750.01418974847,5.777344,206.202393,5371.0,37.5,400B82,BAW47C,1013,,,,,,-168.75,148.0,0.24,1088.0,1024,307,163.46,191.651,"No alert, no SPI, aircraft airbone",BAW47C,41.21472594,2.04603528,1088.0,15.96219613949396,5.975392784620436
CAT048,20,129,06:02:11:367,41.2812721,2.07174832,167.639141235501,549.99720013108,1.800781,229.647217,1057.0,5.5,34744D,VLG5RP,1014,,,,,,-116.894531,151.0,0.232,2272.0,2272,1411,158.4,243.7537,"No alert, no SPI, aircraft airbone",VLG5RP,41.2812721,2.07174832,2272.0,17.105744158072575,9.974443533990689
CAT048,20,129,06:02:13:727,41.34254246,2.52447598,1226.56913838629,4024.17709198327,19.273438,82.375488,1000.0,40.25,896169,UAE81W,1014,,,,,,-76.464844,248.0,0.404,-704.0,-640,3649,274.34,284.09,"No alert, no SPI, aircraft airbone",UAE81W,41.34254246,2.52447598,-704.0,37.490532611871075,13.794076898983679
CAT048,20,129,06:02:15:094,41.21169775,2.04522507,1165.86478670873,3825.01582682546,5.957031,205.74646,5371.0,38.25,400B82,BAW47C,1013,,,,,,-168.925781,151.0,0.244,1024.0,1024,307,167.64,191.7114,"No alert, no SPI, aircraft airbone",BAW47C,41.21169775,2.04522507,1024.0,15.926351259900848,5.7934895588882975
CAT048,20,129,06:02:15:367,41.27979565,2.06845373,205.738912734203,674.996454454883,1.972656,230.493164,1057.0,6.75,34744D,VLG5RP,1014,,,,,,-127.617188,153.0,0.232,1952.0,2112,1411,159.72,239.0955,"No alert, no SPI, aircraft airbone",VLG5RP,41.27979565,2.06845373,1952.0,16.957526094090042,9.885180467985833
CAT048,20,129,06:02:17:719,41.34368751,2.51799903,1218.95695335697,3999.20273085169,18.992188,82.056885,1000.0,40.0,896169,UAE81W,1014,0.352,"-75,586",270.0,NV,268.0,-76.464844,246.0,0.4,-576.0,-512,3649,273.9,283.9636,"No alert, no SPI, aircraft airbone",UAE81W,41.34368751,2.51799903,-576.0,37.198017515557694,13.860020797692078
CAT048,20,129,06:02:19:086,41.20867131,2.04442863,1188.72530684434,3900.01753570718,6.136719,205.3125,5371.0,39.0,400B82,BAW47C,1013,0.0,"-168,574",172.0,0,170.0,-168.925781,155.0,0.252,1056.0,1024,307,172.48,191.3708,"No alert, no SPI, aircraft airbone",BAW47C,41.20867131,2.04442863,1056.0,15.89112432916207,5.611694227176719
CAT048,20,129,06:02:19:359,41.27758856,2.06563946,251.45874775108,824.995917971652,2.15625,229.932861,1057.0,8.25,34744D,VLG5RP,1014,-30.234,"-136,055",162.0,"-3,5",160.0,-143.4375,155.0,0.24,1888.0,1888,1411,161.26,223.9948,"No alert, no SPI, aircraft airbone",VLG5RP,41.27758856,2.06563946,1888.0,16.831155019414727,9.752162155327916
CAT048,20,129,06:02:21:711,41.34494539,2.51166183,1211.34450209513,3974.2274962538,18.71875,81.710815,1000.0,39.75,896169,UAE81W,1014,,,,,,-76.464844,244.0,0.396,-512.0,-448,3649,273.46,283.9526,"No alert, no SPI, aircraft airbone",UAE81W,41.34494539,2.51166183,-512.0,36.9117459212556,13.93281791462412
CAT048,20,129,06:02:23:078,41.20540171,2.04352001,1211.58588329516,3975.0194293501,6.332031,204.889526,5371.0,39.75,400B82,BAW47C,1013,,,,,,-168.925781,159.0,0.26,1152.0,1216,307,176.66,191.4368,"No alert, no SPI, aircraft airbone",BAW47C,41.20540171,2.04352001,1152.0,15.850887216752959,5.415284106706243
CAT048,20,129,06:02:23:336,41.2751259,2.06357844,289.558670199476,949.995667537249,2.324219,228.625488,1057.0,9.5,34744D,VLG5RP,1014,,,,,,-153.632812,159.0,0.244,1568.0,1600,1411,165.0,210.6024,"No alert, no SPI, aircraft airbone",VLG5RP,41.2751259,2.06357844,1568.0,16.738818870526117,9.60395316950361
CAT048,20,129,06:02:25:703,41.34621496,2.5053971,1196.11185886059,3924.25163102418,18.449219,81.35376,1000.0,39.25,896169,UAE81W,1014,,,,,,-76.464844,242.0,0.392,-448.0,-416,3649,272.8,284.0021,"No alert, no SPI, aircraft airbone",UAE81W,41.34621496,2.5053971,-448.0,36.62874413775207,14.006368062876717
CAT048,20,129,06:02:27:063,41.20218545,2.04268327,1234.44648258481,4050.02139792355,6.523438,204.477539,5371.0,40.5,400B82,BAW47C,1013,,,,,,-169.101562,163.0,0.264,1248.0,1248,307,179.74,191.5576,"No alert, no SPI, aircraft airbone",BAW47C,41.20218545,2.04268327,1248.0,15.813879144619742,5.222088990047536
CAT048,20,129,06:02:27:313,41.27228562,2.06177027,320.038649081253,1049.99560145174,2.5,226.933594,1057.0,10.5,34744D,VLG5RP,1014,,,,,,-159.785156,165.0,0.256,1600.0,1536,1411,167.86,205.0323,"No alert, no SPI, aircraft airbone",VLG5RP,41.27228562,2.06177027,1600.0,16.657978100593905,9.433129656655284
CAT048,20,129,06:02:29:688,41.34751281,2.49910635,1188.49914036319,3899.27551966916,18.179688,80.980225,1000.0,39.0,896169,UAE81W,1014,,,,,,-76.464844,241.0,0.388,-416.0,-416,3649,272.14,284.1339,"No alert, no SPI, aircraft airbone",UAE81W,41.34751281,2.49910635,-416.0,36.34456509435097,14.081625093055976
CAT048,20,129,06:02:31:055,41.19885765,2.04176977,1257.30711840093,4125.02348633451,6.722656,204.093018,5371.0,41.25,400B82,BAW47C,1013,,,,,,-168.925781,167.0,0.272,1248.0,1248,307,185.02,191.8542,"No alert, no SPI, aircraft airbone",BAW47C,41.19885765,2.04176977,1248.0,15.773427608797586,5.0221855952815435
CAT048,20,129,06:02:31:281,41.26918958,2.06060365,350.518732770346,1149.99587922226,2.667969,224.79126,1057.0,11.5,34744D,VLG5RP,1014,,,,,,-162.949219,169.0,0.26,1664.0,1600,1411,172.7,198.2208,"No alert, no SPI, aircraft airbone",VLG5RP,41.26918958,2.06060365,1664.0,16.60613725057246,9.247079224677536
CAT048,20,129,06:02:33:680,41.34876077,2.49289566,1180.88621887192,3874.29874232375,17.914062,80.606689,1000.0,38.75,896169,UAE81W,1014,0.176,"-75,586",262.0,NV,260.0,-76.464844,239.0,0.388,-384.0,-352,3649,271.26,284.1559,"No alert, no SPI, aircraft airbone",UAE81W,41.34876077,2.49289566,-384.0,36.06403212055072,14.153941471614171
CAT048,20,129,06:02:35:047,41.19549813,2.04077496,1287.78777208179,4225.02563415683,6.925781,203.752441,5371.0,42.25,400B82,BAW47C,1013,17.051,"-164,531",190.0,"1,625",186.0,-164.179688,171.0,0.28,1216.0,1184,307,189.2,195.65,"No alert, no SPI, aircraft airbone",BAW47C,41.19549813,2.04077496,1216.0,15.729307207212813,4.820364079882132
CAT048,20,129,06:02:35:258,41.26603191,2.05925059,380.998817715794,1249.99616111469,2.847656,222.978516,1057.0,12.5,34744D,VLG5RP,1014,-2.461,"-163,301",178.0,"-0,25",182.0,-162.597656,174.0,0.268,1376.0,1280,1411,178.64,196.6058,"No alert, no SPI, aircraft airbone",VLG5RP,41.26603191,2.05925059,1376.0,16.545895734803622,9.05729494416607
CAT048,20,129,06:02:37:672,41.34997717,2.48667405,1173.27319956943,3849.32164407538,17.648438,80.227661,1000.0,38.5,896169,UAE81W,1014,,,,,,-76.464844,237.0,0.384,-384.0,-384,3649,270.16,284.1943,"No alert, no SPI, aircraft airbone",UAE81W,41.34997717,2.48667405,-384.0,35.783035066067825,14.224379142149607
CAT048,20,129,06:02:39:039,41.19206182,2.03935185,1310.648393685,4300.02767593749,7.140625,203.560181,5371.0,43.0,400B82,BAW47C,1013,,,,,,-156.269531,175.0,0.288,1152.0,1120,307,194.7,202.3462,"No alert, no SPI, aircraft airbone",BAW47C,41.19206182,2.03935185,1152.0,15.665855904171801,4.613856958598058
CAT048,20,129,06:02:39:234,41.26278213,2.05798968,411.478940844536,1349.99656828039,3.03125,221.253662,1057.0,13.5,34744D,VLG5RP,1014,,,,,,-163.652344,179.0,0.276,1248.0,1152,1411,182.38,196.2433,"No alert, no SPI, aircraft airbone",VLG5RP,41.26278213,2.05798968,1248.0,16.48982907852692,8.86200054822698
CAT048,20,129,06:02:41:664,41.35115572,2.4806186,1165.65989090502,3824.34359647683,17.390625,79.848633,1000.0,38.25,896169,UAE81W,1014,,,,,,-76.464844,235.0,0.38,-416.0,-384,3649,268.62,284.1284,"No alert, no SPI, aircraft airbone",UAE81W,41.35115572,2.4806186,-416.0,35.50955546196939,14.292633010998914
CAT048,20,129,06:02:43:039,41.18875384,2.03710778,1333.5088530723,4375.02918551373,7.363281,203.670044,5371.0,43.75,400B82,BAW47C,1013,,,,,,-146.777344,180.0,0.292,1088.0,1088,307,199.32,211.4539,"No alert, no SPI, aircraft airbone",BAW47C,41.18875384,2.03710778,1088.0,15.565285818066235,4.414906432010404
CAT048,20,129,06:02:43:219,41.25945711,2.05678791,434.339099399745,1424.99709087466,3.21875,219.638672,1057.0,14.25,34744D,VLG5RP,1014,,,,,,-164.53125,185.0,0.288,1152.0,992,1411,188.54,195.0677,"No alert, no SPI, aircraft airbone",VLG5RP,41.25945711,2.05678791,1152.0,16.436444020552727,8.662202175262387
CAT048,20,129,06:02:45:656,41.35235653,2.47453983,1158.04650871269,3799.36530764496,17.132812,79.453125,1000.0,38.0,896169,UAE81W,1014,,,,,,-76.464844,233.0,0.376,-416.0,-416,3649,267.3,284.1394,"No alert, no SPI, aircraft airbone",UAE81W,41.35235653,2.47453983,-416.0,35.23502294251481,14.362232524256884
CAT048,20,129,06:02:47:039,41.18579549,2.03403489,1356.36906950548,4450.02989799637,7.582031,204.098511,5371.0,44.5,400B82,BAW47C,1013,,,,,,-136.933594,184.0,0.3,1088.0,1088,307,205.04,220.8417,"No alert, no SPI, aircraft airbone",BAW47C,41.18579549,2.03403489,1088.0,15.427184785287777,4.236796599236536
CAT048,20,129,06:02:47:195,41.25599346,2.05562133,457.199299317785,1499.99774917376,3.414062,218.095093,1057.0,15.0,34744D,VLG5RP,1014,,,,,,-165.9375,191.0,0.296,1120.0,1088,1411,194.92,193.9636,"No alert, no SPI, aircraft airbone",VLG5RP,41.25599346,2.05562133,1120.0,16.384675986488368,8.45409047566762
CAT048,20,129,06:02:49:648,41.35349389,2.46863376,1150.43283748161,3774.38607052317,16.882812,79.06311,1000.0,37.75,896169,UAE81W,1014,0.176,"-75,586",252.0,NV,252.0,-76.464844,231.0,0.372,-448.0,-480,3649,257.4,284.2328,"No alert, no SPI, aircraft airbone",UAE81W,41.35349389,2.46863376,-448.0,34.96831530050266,14.428112394595807
CAT048,20,129,06:02:51:039,41.18332976,2.02977212,1379.22889995016,4525.02934411249,7.796875,204.955444,5371.0,45.25,400B82,BAW47C,1013,25.664,"-129,375",210.0,"2,375",206.0,-127.265625,188.0,0.308,1088.0,1056,307,210.32,230.3998,"No alert, no SPI, aircraft airbone",BAW47C,41.18332976,2.02977212,1088.0,15.23520682466857,4.088050602192521
CAT048,20,129,06:02:51:172,41.25237341,2.05452529,480.059551173821,1574.99857787312,3.617188,216.589966,1057.0,15.75,34744D,VLG5RP,1014,-3.34,"-167,344",202.0,"-0,312",206.0,-166.992188,196.0,0.304,1216.0,1248,1411,202.18,192.865,"No alert, no SPI, aircraft airbone",VLG5RP,41.25237341,2.05452529,1216.0,16.336124479594613,8.236605450743307
CAT048,20,129,06:02:53:633,41.35482089,2.46257156,1142.8192543406,3749.40712241083,16.628906,78.618164,1000.0,37.5,896169,UAE81W,1014,,,,,,-76.464844,230.0,0.372,-512.0,-512,3649,254.1,285.0128,"No alert, no SPI, aircraft airbone",UAE81W,41.35482089,2.46257156,-512.0,34.69448183399285,14.505330341347548
CAT048,20,129,06:02:55:047,41.18106058,2.02585149,1402.0887116082,4600.02872859265,7.996094,205.702515,5371.0,46.0,400B82,BAW47C,1013,,,,,,-117.597656,193.0,0.316,1120.0,1120,307,216.04,239.9908,"No alert, no SPI, aircraft airbone",BAW47C,41.18106058,2.02585149,1120.0,15.058624963901272,3.9511702717036927
CAT048,20,129,06:02:55:148,41.24861265,2.05347899,502.919854876585,1649.9995766733,3.828125,215.145264,1057.0,16.5,34744D,VLG5RP,1014,,,,,,-168.046875,200.0,0.312,1408.0,1312,1411,207.46,191.684,"No alert, no SPI, aircraft airbone",VLG5RP,41.24861265,2.05347899,1408.0,16.289847118891057,8.010684817200518
CAT048,20,129,06:02:57:625,41.35590143,2.45673287,1127.5853136275,3699.42700036164,16.382812,78.217163,1000.0,37.0,896169,UAE81W,1014,,,,,,-76.464844,227.0,0.368,-512.0,-512,3649,251.46,284.7931,"No alert, no SPI, aircraft airbone",UAE81W,41.35590143,2.45673287,-512.0,34.43085914041899,14.567863241347624
CAT048,20,129,06:02:59:016,41.28963661,2.09573922,8.70535150170326e-05,0.0002856086542084,0.722656,203.302002,1000.0,0.0,345249,VLG6LC,1014,,,,,,-114.785156,108.0,0.164,-64.0,64,2521,100.32,245.2203,"No alert, no SPI, aircraft airbone",VLG6LC,41.28963661,2.09573922,-64.0,18.18551571656754,10.481356594449695
CAT048,20,129,06:02:59:055,41.17957343,2.02087441,1417.32802389935,4650.02647392993,8.175781,206.861572,5371.0,46.5,400B82,BAW47C,1013,,,,,,-107.578125,198.0,0.324,1024.0,1120,307,221.32,249.3512,"No alert, no SPI, aircraft airbone",BAW47C,41.17957343,2.02087441,1024.0,14.834128379382435,3.8610558119632046
CAT048,20,129,06:02:59:125,41.24472496,2.05247061,533.400211163796,1750.00074879463,4.046875,213.771973,1057.0,17.5,34744D,VLG5RP,1014,,,,,,-169.277344,205.0,0.32,1216.0,1088,1411,213.84,190.7831,"No alert, no SPI, aircraft airbone",VLG5RP,41.24472496,2.05247061,1216.0,16.245307127555055,7.777153377916886
CAT048,20,129,06:03:01:617,41.35698615,2.45095883,1119.97121546883,3674.44636255876,16.140625,77.805176,1000.0,36.75,896169,UAE81W,1014,,,,,,-76.640625,225.0,0.364,-544.0,-544,3649,249.26,284.5514,"No alert, no SPI, aircraft airbone",UAE81W,41.35698615,2.45095883,-544.0,34.17015551322656,14.63069014156085
CAT048,20,129,06:03:03:078,41.28871233,2.09297653,7.62005182821304,25.0001708400745,0.828125,209.73999,1000.0,0.25,345249,VLG6LC,1014,-0.352,"-115,137",118.0,"3,812",128.0,-114.785156,125.0,0.188,160.0,64,2521,118.14,244.9512,"No alert, no SPI, aircraft airbone",VLG6LC,41.28871233,2.09297653,160.0,18.061177198630052,10.42530475539417
CAT048,20,129,06:03:03:063,41.1784546,2.01553515,1447.80707502365,4750.0233640206,8.347656,208.141479,5371.0,47.5,400B82,BAW47C,1013,,,,,,-97.558594,202.0,0.332,1408.0,1536,307,226.6,258.7885,"No alert, no SPI, aircraft airbone",BAW47C,41.1784546,2.01553515,1408.0,14.593177796468618,3.793000374032847
CAT048,20,129,06:03:03:109,41.24074634,2.05156472,556.260628049262,1825.00211892914,4.269531,212.44812,1057.0,18.25,34744D,VLG5RP,1014,,,,,,-170.332031,211.0,0.328,1088.0,1024,1411,220.44,189.9316,"No alert, no SPI, aircraft airbone",VLG5RP,41.24074634,2.05156472,1088.0,16.205409836769693,7.538183852734891
CAT048,20,129,06:03:05:602,41.35807506,2.44525599,1104.73695670441,3624.46519703409,15.902344,77.382202,1000.0,36.25,896169,UAE81W,1014,0.0,"-75,41",244.0,NV,242.0,-76.640625,224.0,0.36,-480.0,-544,3649,247.72,284.4196,"No alert, no SPI, aircraft airbone",UAE81W,41.35807506,2.44525599,-480.0,33.91266593895928,14.69381361673136
CAT048,20,129,06:03:07:070,41.17816412,2.00985807,1485.90571773518,4875.01891497428,8.488281,209.624634,5371.0,48.75,400B82,BAW47C,1013,21.27,"-91,934",230.0,"1,969",226.0,-88.417969,205.0,0.34,1792.0,2112,307,230.34,268.006,"No alert, no SPI, aircraft airbone",BAW47C,41.17816412,2.00985807,1792.0,14.33677629987801,3.774622419771405
CAT048,20,129,06:03:07:086,41.23658461,2.05063446,571.501104407012,1875.0036833827,4.503906,211.195679,1057.0,18.75,34744D,VLG5RP,1014,-0.703,"-170,508",228.0,"-0,094",230.0,-171.035156,218.0,0.34,704.0,448,1411,227.26,189.3768,"No alert, no SPI, aircraft airbone",VLG5RP,41.23658461,2.05063446,704.0,16.164452815980148,7.28821979902454
CAT048,20,129,06:03:07:133,41.28768153,2.089975,7.6199921136722,24.9999749262203,0.953125,214.991455,1000.0,0.25,345249,VLG6LC,1014,,,,,,-115.664062,139.0,0.212,0.0,64,2521,134.2,245.3412,"No alert, no SPI, aircraft airbone",VLG6LC,41.28768153,2.089975,0.0,17.92609266598337,10.362814196095943
CAT048,20,129,06:03:09:594,41.35928341,2.43940408,1097.12276760954,3599.4842608841,15.660156,76.915283,1000.0,36.0,896169,UAE81W,1014,,,,,,-76.816406,222.0,0.356,-576.0,-576,3649,247.5,284.5789,"No alert, no SPI, aircraft airbone",UAE81W,41.35928341,2.43940408,-576.0,33.64840762143987,14.764065119126029
CAT048,20,129,06:03:11:070,41.23230125,2.0497118,579.121640293859,1900.0054423417,4.746094,210.020142,1057.0,19.0,34744D,VLG5RP,1014,,,,,,-171.210938,226.0,0.352,736.0,800,1411,236.28,189.2615,"No alert, no SPI, aircraft airbone",VLG5RP,41.23230125,2.0497118,736.0,16.12386342655099,7.03095726441804
CAT048,20,129,06:03:11:086,41.17843526,2.00403705,1531.62406546157,5025.01349892893,8.609375,211.212158,5371.0,50.25,400B82,BAW47C,1013,,,,,,-83.144531,207.0,0.34,2464.0,2784,307,231.88,274.6967,"No alert, no SPI, aircraft airbone",BAW47C,41.17843526,2.00403705,2464.0,14.073749284604716,3.7899468826450704
CAT048,20,129,06:03:11:172,41.28650959,2.08659904,-0.0001021781936287,-0.000335230304785,1.101562,219.407959,1000.0,0.0,345249,VLG6LC,1014,,,,,,-114.257812,154.0,0.236,-1248.0,256,2521,153.56,244.9347,"No alert, no SPI, aircraft airbone",VLG6LC,41.28650959,2.08659904,-1248.0,17.77415512563118,10.291780392110162
CAT048,20,129,06:03:13:586,41.36027662,2.43386174,1089.50816305634,3574.50196168175,15.429688,76.49231,1000.0,35.75,896169,UAE81W,1014,,,,,,-76.992188,220.0,0.352,-544.0,-544,3649,245.52,284.2328,"No alert, no SPI, aircraft airbone",UAE81W,41.36027662,2.43386174,-544.0,33.39821511317161,14.821540505923307
CAT048,20,129,06:03:15:055,41.22789568,2.04884351,609.60224668216,2000.0074350047,4.996094,208.894043,1057.0,20.0,34744D,VLG5RP,1014,,,,,,-170.332031,230.0,0.36,1824.0,1984,1411,243.54,189.4592,"No alert, no SPI, aircraft airbone",VLG5RP,41.22789568,2.04884351,1824.0,16.08575290624273,6.766370070245374
