CAT,SAC,SIC,Time,lat,lon,H(m),Hft,RHO,THETA,mode3a,FL,TA,callsign,BP,ROLL,track_true,GS,track_rate,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign_norm,time_seconds,id,Indicativo,Origen,Destino,HoraDespegue,RutaSACTA,TipoAeronave,Estela,EstelaRECAT,ProcDesp,ATOT,PistaDesp,ATOT_seconds
CAT048,20,129,05:52:03:750,41.16147295,2.05729967,1493.54014687147,4900.06625546179,8.628906,193.656006,1000.0,49.0,342398,VLG1YW,1014,2.109,,252,,252.0,178.417969,229.0,0.376,3008.0,2944,3829,252.12,179.7693,"No alert, no SPI, aircraft airbone",VLG1YW,21123.75,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:52:07:734,41.15681994,2.05729269,1554.50171384122,5100.07140283884,8.902344,193.233032,1000.0,51.0,342398,VLG1YW,1014,,,,,,178.945312,228.0,0.376,3008.0,2976,3829,252.12,180.4504,"No alert, no SPI, aircraft airbone",VLG1YW,21127.734,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:52:11:734,41.15218877,2.05720472,1615.46331483684,5300.07666184931,9.175781,192.859497,1000.0,53.0,342398,VLG1YW,1014,,,,,,179.648438,228.0,0.38,3040.0,2976,3829,252.34,180.9064,"No alert, no SPI, aircraft airbone",VLG1YW,21131.734,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:52:15:727,41.14750331,2.05707902,1676.42498241831,5500.08213931728,9.453125,192.513428,1000.0,55.0,342398,VLG1YW,1014,,,,,,-179.824219,227.0,0.376,3008.0,2880,3829,252.34,181.5875,"No alert, no SPI, aircraft airbone",VLG1YW,21135.727,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:52:19:719,41.14283445,2.05684458,1729.76668261737,5675.08772299836,9.730469,192.216797,1000.0,56.75,342398,VLG1YW,1014,0.703,,254,,254.0,-179.648438,227.0,0.38,2592.0,2400,3829,254.32,181.8018,"No alert, no SPI, aircraft airbone",VLG1YW,21139.719,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:52:23:703,41.13803188,2.05659425,1775.48848496657,5825.09364101772,10.015625,191.931152,1000.0,58.25,342398,VLG1YW,1014,,,,,,-179.472656,228.0,0.384,2432.0,2464,3829,256.3,182.0105,"No alert, no SPI, aircraft airbone",VLG1YW,21143.703,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:52:27:695,41.13330079,2.05638293,1828.83031928167,6000.09966471207,10.296875,191.656494,1000.0,60.0,342398,VLG1YW,1014,,,,,,-179.296875,229.0,0.384,2688.0,2688,3829,257.4,182.2247,"No alert, no SPI, aircraft airbone",VLG1YW,21147.695,601,VLG1YW,LEBL,LSZH,0 days 05:49:49,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 012(BL811) 023(BL827) 4123N00306E DCT 4126N00312E DCT AGENA DCT BODEQ DCT LUMAS **,A320,Media,M+,-,0 days 05:49:49,LEBL-24L,20989.0
CAT048,20,129,05:51:15:914,41.28971846,2.09592121,7.62008814048022,25.0002899748131,0.714844,202.851562,1000.0,0.25,3475DA,VLG6FZ,1014,,,,,,-113.378906,109.0,0.164,-128.0,64,1739,102.08,245.6927,"No alert, no SPI, aircraft airbone",VLG6FZ,21075.914,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:19:977,41.28878497,2.09315968,5.44516369700432e-05,0.0001786471086367,0.820312,209.388428,1000.0,0.0,3475DA,VLG6FZ,1014,-0.176,,124,,126.0,-113.90625,124.0,0.188,96.0,64,1739,123.2,245.517,"No alert, no SPI, aircraft airbone",VLG6FZ,21079.977,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:24:031,41.28774155,2.09016517,-3.25590372085571e-06,-1.06820991635323e-05,0.945312,214.689331,1000.0,0.0,3475DA,VLG6FZ,1014,,,,,,-114.082031,140.0,0.212,-32.0,64,1739,135.3,245.517,"No alert, no SPI, aircraft airbone",VLG6FZ,21084.031,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:28:086,41.28660109,2.08686008,-9.38782468438149e-05,-0.000307999507375,1.089844,219.111328,1000.0,0.0,3475DA,VLG6FZ,1014,,,,,,-112.5,152.0,0.232,-800.0,128,1739,150.48,245.6488,"No alert, no SPI, aircraft airbone",VLG6FZ,21088.086,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:32:117,41.28530032,2.08318263,-0.0002263765782117,-0.0007427053328603,1.257812,222.753296,1000.0,0.0,3475DA,VLG6FZ,1014,,,,,,-113.90625,164.0,0.248,1536.0,896,1739,165.66,244.9786,"No alert, no SPI, aircraft airbone",VLG6FZ,21092.117,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:36:141,41.28398335,2.07952362,38.0996085600927,124.998719748295,1.429688,225.477905,1000.0,1.25,3475DA,VLG6FZ,1014,3.34,,170,,170.0,-112.5,166.0,0.252,2272.0,2304,1739,168.74,244.3414,"No alert, no SPI, aircraft airbone",VLG6FZ,21096.141,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:40:164,41.28261688,2.07566038,83.8193964669481,274.998028704622,1.613281,227.757568,1000.0,2.75,3475DA,VLG6FZ,1014,,,,,,-110.917969,162.0,0.248,2528.0,2912,1739,166.54,244.3579,"No alert, no SPI, aircraft airbone",VLG6FZ,21100.164,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:44:172,41.28128378,2.07194827,144.779157841578,474.997252212963,1.792969,229.476929,1000.0,4.75,3475DA,VLG6FZ,1014,,,,,,-113.203125,158.0,0.24,2624.0,2848,1739,165.22,243.7427,"No alert, no SPI, aircraft airbone",VLG6FZ,21104.172,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:48:180,41.27991528,2.06831784,198.118893865496,649.996391749674,1.972656,230.767822,1000.0,6.5,3475DA,VLG6FZ,1014,,,,,,-116.71875,158.0,0.244,2976.0,2944,1739,164.78,242.4957,"No alert, no SPI, aircraft airbone",VLG6FZ,21108.18,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:52:188,41.27847403,2.06479973,259.078612607904,849.995475388515,2.152344,231.668701,1000.0,8.5,3475DA,VLG6FZ,1014,-15.996,,164,,164.0,-122.695312,158.0,0.244,2912.0,2912,1739,164.12,239.9908,"No alert, no SPI, aircraft airbone",VLG6FZ,21112.188,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:51:56:180,41.27663295,2.0616044,320.038360838778,1049.9946557743,2.335938,231.745605,1000.0,10.5,3475DA,VLG6FZ,1014,,,,,,-131.132812,160.0,0.248,2944.0,2848,1739,162.8,232.9871,"No alert, no SPI, aircraft airbone",VLG6FZ,21116.18,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:04:148,41.2717509,2.05659894,411.478056080639,1349.9936655116,2.699219,229.839478,1000.0,13.5,3475DA,VLG6FZ,1014,,,,,,-150.292969,164.0,0.252,1888.0,1792,1739,167.42,211.311,"No alert, no SPI, aircraft airbone",VLG6FZ,21124.148,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:08:125,41.26907106,2.05479667,449.578010566533,1474.9935201871,2.867188,228.433228,1000.0,14.75,3475DA,VLG6FZ,1014,-22.852,,170,,174.0,-160.136719,166.0,0.256,1632.0,1568,1739,170.72,201.3025,"No alert, no SPI, aircraft airbone",VLG6FZ,21128.125,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:12:109,41.2660577,2.05344519,480.058062450029,1574.99369360855,3.035156,226.642456,1000.0,15.75,3475DA,VLG6FZ,1014,,,,,,,,,,,1739,175.12,193.8757,"No alert, no SPI, aircraft airbone",VLG6FZ,21132.109,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:16:078,41.26291135,2.05258945,502.918212445453,1649.99418811954,3.195312,224.653931,1000.0,16.5,3475DA,VLG6FZ,1014,,,,,,-165.9375,172.0,0.268,1280.0,1152,1739,179.3,192.5629,"No alert, no SPI, aircraft airbone",VLG6FZ,21136.078,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:20:055,41.25955035,2.05164406,525.778391801752,1724.99477895886,3.371094,222.758789,1000.0,17.25,3475DA,VLG6FZ,1014,,,,,,-167.34375,176.0,0.276,1312.0,1216,1739,183.7,191.3049,"No alert, no SPI, aircraft airbone",VLG6FZ,21140.055,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:24:023,41.25616654,2.05085635,556.258620741777,1824.99553327445,3.546875,220.951538,1000.0,18.25,3475DA,VLG6FZ,1014,-1.582,,190,,190.0,-168.574219,180.0,0.28,1344.0,1280,1739,190.08,190.0031,"No alert, no SPI, aircraft airbone",VLG6FZ,21144.023,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:28:000,41.25260266,2.05004983,579.118892723694,1899.99642800361,3.734375,219.221191,1000.0,19.0,3475DA,VLG6FZ,1014,,,,,,-169.453125,184.0,0.288,1280.0,1216,1739,194.7,189.1681,"No alert, no SPI, aircraft airbone",VLG6FZ,21148.0,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:31:977,41.24909212,2.04941675,609.599212437868,1999.99748013466,3.917969,217.595215,1000.0,20.0,3475DA,VLG6FZ,1014,,,,,,-170.15625,188.0,0.292,1152.0,1152,1739,200.42,188.6133,"No alert, no SPI, aircraft airbone",VLG6FZ,21151.977,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:35:953,41.24531424,2.04862979,632.459571892396,2074.99866184745,4.121094,216.062622,1000.0,20.75,3475DA,VLG6FZ,1014,,,,,,-170.683594,192.0,0.3,1184.0,1120,1739,206.14,188.0859,"No alert, no SPI, aircraft airbone",VLG6FZ,21155.953,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:39:938,41.24145827,2.04793153,647.699988055043,2125.00002881051,4.328125,214.595947,1000.0,21.25,3475DA,VLG6FZ,1014,-1.406,,212,,210.0,-171.210938,198.0,0.312,1056.0,992,1739,210.98,187.63,"No alert, no SPI, aircraft airbone",VLG6FZ,21159.938,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:43:914,41.23754616,2.04730594,670.560457856394,2200.00157255357,4.539062,213.206177,1000.0,22.0,3475DA,VLG6FZ,1014,,,,,,-171.035156,205.0,0.324,832.0,896,1739,216.92,187.1576,"No alert, no SPI, aircraft airbone",VLG6FZ,21163.914,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:47:891,41.23341601,2.04659099,693.4209835371,2275.00329962786,4.765625,211.898804,1000.0,22.75,3475DA,VLG6FZ,1014,,,,,,-171.210938,211.0,0.332,1536.0,1664,1739,223.74,186.9324,"No alert, no SPI, aircraft airbone",VLG6FZ,21167.891,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:51:883,41.22925229,2.04592009,739.141561048105,2425.00519914907,4.996094,210.679321,1000.0,24.25,3475DA,VLG6FZ,1014,,,,,,-171.210938,212.0,0.336,2496.0,2624,1739,227.7,186.8115,"No alert, no SPI, aircraft airbone",VLG6FZ,21171.883,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:55:859,41.22504753,2.04527707,792.482190390117,2600.00726951951,5.230469,209.542236,1000.0,26.0,3475DA,VLG6FZ,1014,0.176,,228,,226.0,-171.035156,212.0,0.336,2752.0,2816,1739,228.8,187.0312,"No alert, no SPI, aircraft airbone",VLG6FZ,21175.859,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:52:59:844,41.22080999,2.04462061,845.822864678688,2775.00948735243,5.46875,208.498535,1000.0,27.75,3475DA,VLG6FZ,1014,,,,,,-170.859375,213.0,0.34,2784.0,2816,1739,230.78,186.9708,"No alert, no SPI, aircraft airbone",VLG6FZ,21179.844,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:03:828,41.21655755,2.04391142,906.783574798144,2975.01182354074,5.710938,207.559204,1000.0,29.75,3475DA,VLG6FZ,1014,,,,,,-170.859375,213.0,0.34,2944.0,3104,1739,232.1,187.1851,"No alert, no SPI, aircraft airbone",VLG6FZ,21183.828,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:07:813,41.21232272,2.04322656,967.74432698451,3175.01429774386,5.953125,206.691284,1000.0,31.75,3475DA,VLG6FZ,1014,,,,,,-170.859375,213.0,0.34,3200.0,3264,1739,232.1,187.4268,"No alert, no SPI, aircraft airbone",VLG6FZ,21187.813,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:11:797,41.20800642,2.04245073,1036.325123135,3400.01691698623,6.203125,205.905762,1000.0,34.0,3475DA,VLG6FZ,1014,0.352,,232,,232.0,-171.210938,214.0,0.344,3136.0,3136,1739,233.2,187.3993,"No alert, no SPI, aircraft airbone",VLG6FZ,21191.797,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:15:781,41.20375151,2.04174388,1097.28595974855,3600.01966818144,6.449219,205.169678,1000.0,36.0,3475DA,VLG6FZ,1014,,,,,,-171.5625,213.0,0.344,3168.0,3264,1739,233.2,187.641,"No alert, no SPI, aircraft airbone",VLG6FZ,21195.781,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:19:773,41.19948975,2.0409218,1165.86681983713,3825.02249719445,6.699219,204.526978,1000.0,38.25,3475DA,VLG6FZ,1014,,,,,,-167.519531,212.0,0.344,3232.0,3328,1739,233.42,189.6185,"No alert, no SPI, aircraft airbone",VLG6FZ,21199.773,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:23:766,41.19527762,2.03978263,1234.44765302632,4050.02523795487,6.953125,204.049072,1000.0,40.5,3475DA,VLG6FZ,1014,,,,,,-159.785156,211.0,0.344,3232.0,3296,1739,232.76,196.485,"No alert, no SPI, aircraft airbone",VLG6FZ,21203.766,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:27:758,41.19141025,2.03718619,1295.40816973802,4250.02693960328,7.214844,204.153442,1000.0,42.5,3475DA,VLG6FZ,1014,25.312,,232,,230.0,-151.347656,211.0,0.344,3328.0,3232,1739,231.88,205.0159,"No alert, no SPI, aircraft airbone",VLG6FZ,21207.758,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:31:758,41.18762047,2.03459611,1363.98868341558,4475.02863209716,7.472656,204.263306,1000.0,44.75,3475DA,VLG6FZ,1014,,,,,,-142.910156,210.0,0.344,3264.0,3168,1739,232.54,213.4149,"No alert, no SPI, aircraft airbone",VLG6FZ,21211.758,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:35:758,41.18425375,2.03096797,1424.94888694584,4675.0293062474,7.726562,204.763184,1000.0,46.75,3475DA,VLG6FZ,1014,,,,,,-134.472656,208.0,0.34,3136.0,3040,1739,232.54,221.8579,"No alert, no SPI, aircraft airbone",VLG6FZ,21215.758,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:39:758,41.18162489,2.02632177,1485.9086531112,4875.02854547334,7.960938,205.669556,1000.0,48.75,3475DA,VLG6FZ,1014,,,,,,-125.859375,208.0,0.344,2912.0,2880,1739,232.98,230.224,"No alert, no SPI, aircraft airbone",VLG6FZ,21219.758,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:43:766,41.17902125,2.02189622,1546.86841745768,5075.02777873185,8.191406,206.466064,1000.0,50.75,3475DA,VLG6FZ,1014,25.137,,234,,230.0,-117.246094,208.0,0.344,2784.0,2752,1739,233.86,238.8208,"No alert, no SPI, aircraft airbone",VLG6FZ,21223.766,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
CAT048,20,129,05:53:47:773,41.177264,2.01667705,1600.20770150423,5250.02543540314,8.394531,207.597656,1000.0,52.5,3475DA,VLG6FZ,1014,,,,,,-108.808594,209.0,0.348,2528.0,2528,1739,234.96,246.9287,"No alert, no SPI, aircraft airbone",VLG6FZ,21227.773,602,VLG6FZ,LEBL,EDDL,0 days 05:51:36,DCT DR24LB DCT F34BL DCT PERAL DCT BL801 004(BL802) 004(BL803) 004(DUQQI) 009(BL815) 008(BL816) 4138N00144E DCT 4143N00143E DCT OLOXO **,A320,Media,M+,-,0 days 05:51:36,LEBL-24L,21096.0
